0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0.3327062129974365,0.6939538955688477,0.5167937278747559,0.7229804992675781,0.47532997131347654,0.7429779052734375,0.5262311458587646,0.7923372268676758,0.5012598991394043,0.8124043146769205,0.5693558692932129,0.8084248224894206,0.5295639038085938,0.821697743733724,0.3797778248786926,0.6818431536356608,0.4960618495941162,0.7329792022705078,140.8074483155307,153.97571666537874,128.86487442753875,154.62917698228645,23.73755418549396,0.7074111779530843,86.25556492580975,0.7726917584737142,63.05760079341334,0.7626582145690919,18.177245447332396,0.8170510292053222,20.457934073738183,0.8003810246785482
0.3394001483917236,0.6400701522827148,0.514697790145874,0.7074345906575521,0.47870712280273436,0.7189904530843099,0.5443087577819824,0.7882028579711914,0.5205625534057617,0.7945565541585287,0.5894314765930175,0.8171837488810222,0.5446520328521729,0.8239297866821289,0.39967917203903197,0.6695565541585287,0.4967024564743042,0.713212521870931,152.30680567416707,161.77231169986962,164.0607823295553,164.44022189679703,24.225530321843145,0.6913845380147299,73.65235975748485,0.7538845380147299,57.59129313693676,0.7507076899210612,50.644248431586256,0.8092431704203288,32.71134646109889,0.8026933034261068
0.39870166778564453,0.7368747075398763,0.522022294998169,0.7130656560262044,0.46101808547973633,0.7286633173624675,0.5256068229675293,0.7704970041910807,0.48045597076416013,0.7933822631835937,0.556799840927124,0.812881342569987,0.5295950412750244,0.8201845804850261,0.39660072326660156,0.6780472119649251,0.49152019023895266,0.7208644866943359,135.30582036445708,160.10707425351995,139.5843039163361,179.00164623678154,24.279685863809362,0.6994558493296306,98.67486173281894,0.7571233749389648,55.519489352886346,0.7456807454427083,28.609729911271803,0.80678342183431,53.64855834965,0.7916891733805338
0.4552825927734375,0.7561724980672201,0.5067786693572998,0.7118949890136719,0.46129345893859863,0.7153241475423177,0.5003992080688476,0.7438889821370442,0.4733069896697998,0.7553957621256511,0.5297133922576904,0.80809326171875,0.5214254856109619,0.815255864461263,0.4549386739730835,0.7029033660888672,0.4840360641479492,0.7136095682779948,146.31360402492282,160.4237122094342,161.40143160224972,178.73929379507302,20.20077547157467,0.708256467183431,104.40026168741899,0.734502665201823,61.612994814086626,0.7287492752075195,51.205966304412726,0.7853258132934571,65.45966115867536,0.7759911219278971
0.5783662319183349,0.7456588745117188,0.49654712677001955,0.7080215454101563,0.4729013442993164,0.7091283162434896,0.49036121368408203,0.7390786488850911,0.4646627426147461,0.7579213460286458,0.5313767433166504,0.8080334981282552,0.5058953285217285,0.8165811538696289,0.4769461154937744,0.711469809214274,0.484724235534668,0.708574930826823,172.68802016370336,164.5548851747382,155.9865720944263,174.38470886992525,159.58562561761403,0.7100223700205486,112.12390945305633,0.7332481384277344,79.53006007808501,0.723826789855957,54.89621958144762,0.7872512499491373,59.255090723119146,0.7735560735066731
0.34690816402435304,0.6998511632283528,0.5240324020385743,0.7092685699462891,0.48021979331970216,0.7182455698649088,0.5863410472869873,0.7323328653971354,0.522368335723877,0.7646607716878255,0.6130373477935791,0.8225666681925455,0.5631329536437988,0.8175928115844726,0.3839464545249939,0.6716366132100423,0.5021260976791382,0.713757069905599,145.58804039707584,175.74539501756263,172.83462134484222,150.93319603314927,19.61659729558759,0.6926968415578206,68.31438751686889,0.7392089207967123,12.4388927151028,0.7230449676513672,52.39900824730976,0.7911267916361491,73.51878083443671,0.7774497667948405
0.34952630996704104,0.7045987447102865,0.5161814212799072,0.7104823430379231,0.48740625381469727,0.7177839914957682,0.586052656173706,0.7327267964680989,0.5225283622741699,0.7647742589314779,0.609766960144043,0.8219385782877604,0.5537400722503663,0.8162745793660482,0.387771213054657,0.6712204615275065,0.5017938375473022,0.7141331672668456,147.03611679155821,175.21044199662123,175.7386916000197,149.84160216607012,20.623956279635962,0.692676814397176,67.73380943209305,0.7394537130991617,12.444182164722008,0.7234299818674723,58.78208986277755,0.790524419148763,75.11386530618375,0.7773326873779296
0.42641277313232423,0.7463797887166341,0.5150925159454346,0.70640869140625,0.4788860321044922,0.7090287526448568,0.505093002319336,0.7381193161010742,0.4944120407104492,0.7427637736002605,0.545415210723877,0.8083058675130208,0.5316723823547364,0.809742800394694,0.42726067304611204,0.6829055786132813,0.4969892740249634,0.7077187220255534,127.50756409839572,140.27760442694571,169.68834866259394,175.8302939761373,19.588262474328214,0.6953121503194173,94.20599328311283,0.7252412478129069,75.07403197668674,0.7229190190633138,60.91287189268164,0.7762532869974772,60.12261121510053,0.7732125918070475
0.4072845935821533,0.7332846323649088,0.5423942089080811,0.7173235575358073,0.4947693347930908,0.7315891901652019,0.5209328174591065,0.748406982421875,0.48146734237670896,0.7520199457804362,0.547050952911377,0.7869707107543945,0.5100170612335205,0.7918827056884765,0.4338167905807495,0.6745264053344726,0.518581771850586,0.7244563738505045,95.01272731729249,135.906632694151,137.15062493829436,170.37594758831042,30.49978859935952,0.6994913895924886,143.40003575355965,0.7382381598154704,84.39367855306462,0.7364316781361897,54.389751971339635,0.7719513257344564,55.89131249475102,0.7676888465881347
0.3525159597396851,0.717974853515625,0.5144349098205566,0.7206459045410156,0.4888866901397705,0.7482522964477539,0.5132491588592529,0.7306378682454427,0.501430892944336,0.7526646296183268,0.5717042922973633,0.7631839116414388,0.54346923828125,0.7791008631388346,0.3898535132408142,0.6987136522928874,0.5016607999801636,0.7344491004943847,115.08202686735369,147.28957018825844,165.28059835711977,173.1977861442716,17.724734963408277,0.7165813763936361,90.72311945108304,0.7435568650563558,161.79476314811296,0.7325434843699137,32.16414468904968,0.7658827463785807,29.107732350450853,0.7469108899434408
0.44564251899719237,0.7572952270507812,0.5060749053955078,0.7188174565633138,0.47153162956237793,0.7213624954223633,0.48247628211975097,0.730129623413086,0.4511569976806641,0.7270133972167969,0.5092356681823731,0.7380527496337891,0.4963204383850098,0.740118408203125,0.4607890367507934,0.7269148826599121,0.48880326747894287,0.7200899759928385,170.16532205613123,66.21253393767387,126.75343549781599,155.17364445115598,166.30815990870306,0.7235024293263753,169.5793327881516,0.7235516866048177,122.21912844161741,0.7251097997029623,16.181067686294213,0.733565902709961,16.49337590514333,0.7340911865234375
