0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0.46684961318969725,0.6322694142659505,0.4240748882293701,0.6506619771321615,0.3959387540817261,0.6503105163574219,0.4736684799194336,0.689018440246582,0.43912453651428224,0.6980985641479492,0.5571424484252929,0.7367540995279948,0.4568330764770508,0.7596551259358724,0.45310163497924805,0.5896548271179198,0.4100068211555481,0.6504862467447916,141.20752613391468,132.87933091073853,172.83328074117094,179.37989054022702,125.31490843234194,0.6200705369313557,58.55177641051621,0.6742924054463704,31.185064821928915,0.6697523434956868,73.95057575273005,0.7288768450419107,29.76363407277043,0.7128862698872884
0.3974501371383667,0.6235691706339518,0.45670461654663086,0.5926982243855794,0.4310286998748779,0.6177303949991862,0.4474628448486328,0.6451129913330078,0.43506412506103515,0.669133186340332,0.5565321922302247,0.7368645350138346,0.4601144313812256,0.7458518346150717,0.41969071626663207,0.5878733952840169,0.4438666582107544,0.6052143096923828,161.4458035161256,159.2680844394761,168.50714692342052,170.62801615322894,35.651109302205654,0.5965438524881999,97.84111783727461,0.6371737480163574,84.84967818043323,0.6251636505126953,71.9170141202442,0.7074925104777019,40.07128771528322,0.6909887631734213
0.3850486993789673,0.5437147776285808,0.44637908935546877,0.5850021998087566,0.41365976333618165,0.5960744222005209,0.4446733474731445,0.6398652394612631,0.43979730606079104,0.6554396311442058,0.49285082817077636,0.696895980834961,0.4454629898071289,0.7176675796508789,0.39130085706710815,0.5663516362508139,0.43001942634582524,0.5905383110046387,160.00525621162882,160.56502686151117,178.27597174035128,170.38281451720496,31.992153093219326,0.5784449736277263,81.43238710648103,0.6229889710744223,73.45449951121996,0.6152017752329508,84.7977199943716,0.6865536053975423,49.81010133035736,0.668380610148112
0.3470513343811035,0.6157479604085286,0.41214327812194823,0.6240067799886068,0.42374143600463865,0.6300346374511718,0.44251370429992676,0.6626891454060873,0.4157501220703125,0.6804238001505534,0.4661369323730469,0.6991735458374023,0.445524787902832,0.7147936503092448,0.37497701644897463,0.5926733016967773,0.4179423570632934,0.6270207087198894,152.72743791075783,170.59480994033163,156.54275233084996,179.18160019432892,38.63958366189428,0.6098470052083333,92.35071276487288,0.6537222544352214,55.4377395019757,0.6448549270629883,49.097554611267455,0.697608725229899,57.07740914262602,0.6809313456217447
0.37869982719421386,0.6735872904459635,0.42925162315368653,0.6185709635416666,0.42216005325317385,0.6178141276041667,0.4364288330078125,0.6721748987833659,0.4016439437866211,0.6702526728312175,0.4902785301208496,0.7136473337809245,0.4256895542144775,0.7051802317301432,0.39140727519989016,0.6327162424723307,0.4257058382034302,0.6181925455729167,139.93953698395333,142.46752019954315,145.44410431081425,161.67906010616602,157.04981344104596,0.6254543940226237,114.80611107400303,0.6442226092020671,78.76507343364267,0.6451837221781414,55.45483001086383,0.6877164522806803,37.601726796759266,0.6929111162821452
0.3429767370223999,0.612445576985677,0.43050808906555177,0.6298521677652995,0.4308727741241455,0.6523470560709635,0.42424860000610354,0.66190980275472,0.4358818531036377,0.6762039820353191,0.4785940170288086,0.7129919687906902,0.4632462978363037,0.7342860539754231,0.3653804540634155,0.6088273684183756,0.43069043159484866,0.6410996119181316,142.113938449091,114.84152851178969,174.0307859819385,166.90357986246573,26.295799154801205,0.6249634901682536,81.58776627014309,0.6586517969767254,107.20000361861203,0.6515047073364257,64.77327635127301,0.7052450180053711,43.22711639318308,0.6874508857727051
0.36264619827270506,0.6495996475219726,0.44254388809204104,0.6144778569539388,0.4506097316741943,0.6260368982950847,0.41941423416137696,0.6729351043701172,0.4272178649902344,0.6804644266764323,0.4801985740661621,0.6645193735758463,0.5490556716918945,0.7327407201131185,0.37641756534576415,0.6373429934183756,0.44657680988311765,0.6202573776245117,112.50134961543156,102.34023878153162,155.55779967712084,119.33797369528557,166.31338606779573,0.6288001855214437,107.82464968879043,0.6503609021504719,117.27729856461966,0.6465962409973145,23.222459685941967,0.7066025733947754,172.11738085587623,0.6687272389729817
0.3448378801345825,0.6486692428588867,0.43175301551818845,0.641708246866862,0.417388391494751,0.6371318181355794,0.4277970314025879,0.6967400868733724,0.38033413887023926,0.6864854176839192,0.4746211051940918,0.7201174418131511,0.4220073699951172,0.7305879592895508,0.36951197385787965,0.6218295415242513,0.42457070350646975,0.6394200325012207,127.27249556734739,145.33642921776777,135.01173766148762,148.33923805030528,17.717950977512043,0.6306247870127359,133.22536489631204,0.66295272509257,86.77843768978511,0.6680800596872966,46.622276732403904,0.708536688486735,26.531090554359317,0.7084287643432617
0.3873793840408325,0.5926683425903321,0.44124517440795896,0.6609740575154622,0.42520580291748045,0.6465302149454752,0.43207564353942873,0.7061457951863607,0.41400794982910155,0.6956768671671549,0.5167187213897705,0.7606238047281901,0.4445798397064209,0.7424232482910156,0.4252307415008545,0.5897630691528319,0.4332254886627197,0.6537521362304688,161.4227147839041,175.37687241444542,154.1125473579164,160.7648045139704,82.8784098645578,0.6217576026916504,114.62586547553552,0.6747145016988119,91.25722654305233,0.6799489657084148,56.81552283042282,0.7190500577290853,32.766158060298665,0.7333847999572753
0.352808403968811,0.631541124979655,0.43682184219360354,0.6644570668538411,0.4663590908050537,0.6445146560668945,0.43208088874816897,0.708133316040039,0.4534743309020996,0.7072590510050456,0.4995548248291016,0.7596983591715495,0.5061978340148926,0.7440087636311848,0.4008737325668335,0.6075171152750651,0.45159046649932866,0.6544858614603678,154.23875903398476,142.783743399691,156.25998692067137,151.89517773596435,42.80275842712091,0.6310014883677164,87.95555911878621,0.6808724562327066,109.9844388388702,0.6813095887502034,34.87754349624987,0.7256339073181153,37.387845855707674,0.7339158376057943
