0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0.3248281955718994,0.26145153045654296,0.3664391279220581,0.45050118764241537,0.3622138023376465,0.44497432708740237,0.3509116888046265,0.5717573165893555,0.34165129661560056,0.5614526112874348,0.3669102668762207,0.6108119328816731,0.35956361293792727,0.614630126953125,0.3458385705947876,0.27463040351867674,0.36432646512985234,0.44773775736490884,169.55931284230732,172.84834332009873,159.74972448521322,158.6314608939911,83.90390891928035,0.3611840804417928,101.2770801510353,0.5045951843261718,96.17348873381783,0.5097475369771322,71.38441444133231,0.5880413691202799,67.72372336686855,0.5912846247355144
0.3200305700302124,0.2693165143330892,0.36397476196289064,0.4449923833211263,0.35657458305358886,0.4459855079650879,0.35099637508392334,0.5281903266906738,0.3426140069961548,0.5482263565063477,0.3688330888748169,0.6129374186197917,0.36286604404449463,0.6156524022420248,0.3430287361145019,0.2752226829528809,0.36027467250823975,0.4454889456431071,170.33316700843673,171.79470341435402,164.15434718290987,171.04032004991785,84.2163475266233,0.360355814297994,99.75387288203058,0.49685765107472735,96.4012665950591,0.4868396361668904,73.2818732748004,0.5819393793741863,78.1144360157038,0.5705638726552327
0.3123448371887207,0.2678241729736328,0.3596163034439087,0.4495109558105469,0.34283630847930907,0.45229981740315756,0.35237257480621337,0.5544940948486328,0.32087254524230957,0.579639752705892,0.3610550403594971,0.6426931381225586,0.34595837593078616,0.6218942642211914,0.33641648292541504,0.2852200826009115,0.35122630596160886,0.4509053866068522,169.7549137260058,177.24283356835505,147.53842483642882,177.31154557845915,84.89217667967525,0.36806273460388184,103.26722110513909,0.515272569656372,89.3660150061708,0.5026997407277425,59.303070116237585,0.6007670084635417,84.37781929160661,0.5985936164855956
0.3073317050933838,0.2709156036376953,0.35710303783416747,0.44042158126831055,0.34869990348815916,0.43592061996459963,0.3461653709411621,0.5343053181966145,0.33142833709716796,0.5562793095906575,0.35479977130889895,0.6487248102823894,0.34439079761505126,0.6408055623372396,0.33523412942886355,0.28242185910542805,0.3529014706611633,0.4381711006164551,170.49185084407011,173.50688701232238,168.8763553521249,176.20103753778042,83.52834363543995,0.3602964798609416,100.3043363771366,0.4972252051035563,94.0081492978812,0.48623820940653484,81.28137185179233,0.5985424359639486,85.68448682611921,0.591515064239502
0.3022301435470581,0.2642762502034505,0.3493967056274414,0.5150760332743327,0.33741421699523927,0.4941385269165039,0.3378875494003296,0.6399712880452474,0.30005028247833254,0.5942522684733073,0.351354718208313,0.6260868708292643,0.3090916633605957,0.6173144022623698,0.3310157895088196,0.2911479155222575,0.3434054613113403,0.5046072800954183,160.02327541969913,176.53714442165716,141.6596904032968,47.869945485504346,86.67814835007421,0.3978775978088379,115.80989341240976,0.5494297742843628,92.33428464509836,0.5722892840703329,68.59261448365095,0.6057833353678386,134.12602075242296,0.6330290794372558
0.2975801467895508,0.2646892229715983,0.34700353145599366,0.3677206993103027,0.34349427223205564,0.3689160664876302,0.3356884241104126,0.5419495900472006,0.32301137447357176,0.5355614980061849,0.3583273410797119,0.6545816421508789,0.33490781784057616,0.6367490768432618,0.3187719464302063,0.2635117769241333,0.3452489018440247,0.36831838289896646,171.53329313477758,173.37163437453478,171.08843436187183,171.25088663028117,75.82219403700809,0.3159150799115499,97.57392272862646,0.4519399404525757,93.15163646412519,0.4551339864730835,83.29461878854316,0.5861552874247233,78.63504740418222,0.5982656160990397
0.29494390487670896,0.2645864963531494,0.34543447494506835,0.391619618733724,0.3351715087890625,0.38561671574910483,0.34337427616119387,0.5211634000142416,0.31167848110198976,0.5519182205200195,0.36575376987457275,0.6638003667195638,0.3213402509689331,0.6140652338663737,0.31812888383865356,0.26855475107828775,0.3403029918670654,0.3886181672414144,171.36179335879828,175.62027856281358,166.35524575514762,176.36716931376154,79.53614329654054,0.3285864591598511,99.942245712618,0.47026819388071694,88.67260300646628,0.454890783627828,81.16317537033346,0.5829917271931966,81.08308635097663,0.5924818833669027
0.2922131776809692,0.2597217559814453,0.33853869438171386,0.4484873135884603,0.32090651988983154,0.4374903996785482,0.36088488101959226,0.6523740768432618,0.2902703046798706,0.6048116683959961,0.3567717790603638,0.6537195841471354,0.29464714527130126,0.6289676666259766,0.31843118667602544,0.27744666735331214,0.3297226071357727,0.44298885663350424,171.2152565008367,177.9951347259471,159.04947688107893,100.79989630055847,86.09797216193374,0.36021776199340816,103.70138799867794,0.5239002625147502,81.5349480247948,0.547681466738383,79.72996272426437,0.6168896675109863,161.88567431346607,0.6530468304951986
0.28888421058654784,0.27081206639607747,0.3354418039321899,0.4316693941752116,0.316132640838623,0.43111871083577474,0.3456686019897461,0.5380894343058268,0.2857168197631836,0.5634583155314128,0.36026599407196047,0.6532167434692383,0.2913997173309326,0.613021723429362,0.3121778130531311,0.2776895523071289,0.32578722238540647,0.4313940525054932,168.41163091314957,176.7734327097119,162.73818640107527,178.39116159272743,84.94007319181073,0.35454180240631106,106.87863370246808,0.49742618401845295,79.44468749214532,0.48474174340566,83.4590794523799,0.5882400194803874,82.77382819929873,0.5956530888875325
0.28429369926452636,0.2753526051839193,0.3322966814041138,0.3999574025472005,0.31052777767181394,0.4049663543701172,0.3433159112930298,0.5325243949890137,0.28632822036743166,0.5478392283121745,0.36002020835876464,0.6543585459391276,0.29136579036712645,0.6027437845865885,0.3059040069580078,0.27608879407246906,0.3214122295379639,0.4024618784586589,170.55243651295012,178.74101880102216,166.22578185818688,179.09310576137094,83.00377026461695,0.33927533626556394,103.56779938810824,0.4751505533854167,80.44058214465089,0.4674931367238363,84.75770946384463,0.5752915064493815,82.19303233318637,0.5934414704640707
